Date,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,January,February,March,April,May,June,July,August,September,October,November,December,2013,2014,2015,Calamari,Fish,Shrimp,Chicken,Koefte,Lamb,Steak,Total Fish Production,Total Meat Production,Total,Wind,Cloudiness,Precipitation,Sun,Air Temperature,Is Holiday,Weekend,Is Weekday
2015-09-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,6,11,31,31,23,17,21,102,123,1.658333333,7.166666667,0.0,236,18.3,0,0,1
2015-09-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,9,27,25,22,27,11,101,112,2.583333333,6.083333333,0.0,222,18.075,0,0,1
2015-09-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,9,26,22,24,18,14,90,104,3.458333333,4.5,0.0,362,16.93333333,0,0,1
2015-09-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,2,5,38,46,40,25,12,149,161,5.015384615,6.384615385,0.0,238,14.86923077,0,1,0
2015-09-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4,5,20,27,12,6,64,70,4.328571429,5.642857143,0.0,192,12.71428571,0,1,0
2015-09-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,9,24,19,29,14,15,86,101,3.283333333,7.666666667,0.0,60,13.825,0,0,1
2015-09-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,8,46,27,31,13,13,117,130,2.366666667,5.75,0.0,296,16.81666667,0,0,1
2015-09-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5,12,30,39,30,15,22,114,136,2.866666667,2.916666667,0.0,463,17.425,0,0,1
2015-09-10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,8,32,31,30,19,16,112,128,3.35,3.75,0.0,320,16.49166667,0,0,1
2015-09-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,3,10,26,20,33,15,18,94,112,1.808333333,2.666666667,0.0,516,17.73333333,0,0,1
2015-09-12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,7,11,42,36,51,25,23,154,177,2.884615385,6.307692308,0.0,326,23.09230769,0,1,0
2015-09-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,7,28,17,16,13,10,74,84,1.642857143,5.142857143,0.1,167,19.92857143,0,1,0
2015-09-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,6,22,28,35,11,12,96,108,3.666666667,6.416666667,0.1,208,18.45,0,0,1
2015-09-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,3,8,34,20,30,20,18,104,122,3.1,7.0,0.0,82,17.325,0,0,1
2015-09-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,6,6,24,28,36,14,16,102,118,2.958333333,7.583333333,0.5,4,17.95833333,0,0,1
2015-09-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,6,34,34,41,18,12,127,139,3.15,4.666666667,3.0,61,14.025,0,0,1
2015-09-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,7,11,20,23,34,21,23,98,121,1.908333333,4.833333333,6.5,88,15.08333333,0,0,1
2015-09-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,8,11,35,19,48,23,24,125,149,2.453846154,7.384615385,0.0,88,15.15384615,0,1,0
2015-09-20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,5,28,11,31,9,7,79,86,2.835714286,4.571428571,0.0,158,13.91428571,0,1,0
2015-09-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,8,9,29,18,29,18,22,94,116,2.083333333,1.666666667,0.0,525,16.95833333,0,0,1
2015-09-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,9,24,13,20,20,16,77,93,3.108333333,7.0,1.6,24,14.79166667,0,0,1
2015-09-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,5,21,16,29,17,10,83,93,3.308333333,7.666666667,0.1,19,12.41666667,0,0,1
2015-09-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,6,8,24,30,30,24,17,108,125,1.825,3.833333333,0.0,325,15.45833333,0,0,1
2015-09-25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,7,4,23,26,43,20,15,112,127,2.125,5.0,0.0,334,15.6,0,0,1
2015-09-26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,8,0,42,21,49,16,18,128,146,3.030769231,7.230769231,0.0,106,15.18461538,0,1,0
2015-09-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,5,15,14,24,16,13,69,82,3.457142857,4.428571429,0.0,284,14.71428571,0,1,0
2015-09-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,8,37,15,22,24,13,98,111,4.158333333,4.333333333,0.0,217,13.81666667,0,0,1
2015-09-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,9,30,18,30,18,15,96,111,6.608333333,3.0,0.0,441,15.05833333,0,0,1
2015-09-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,14,29,29,29,22,18,109,127,5.366666667,0.5,0.0,539,14.375,0,0,1
2015-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,5,7,21,23,25,16,14,85,99,3.191666667,0.416666667,0.0,538,14.725,0,0,1
2015-10-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,4,12,43,30,28,17,23,118,141,2.341666667,2.916666667,0.0,469,16.88333333,0,0,1
2015-10-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,10,36,40,51,22,14,149,163,1.830769231,3.0,0.0,478,17.36923077,1,1,0
2015-10-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,6,22,13,22,9,14,66,80,1.742857143,5.714285714,6.0,72,12.75,0,1,0
2015-10-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,7,9,31,24,31,18,18,104,122,2.566666667,7.333333333,0.2,117,16.225,0,0,1
2015-10-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,7,24,29,28,11,9,92,101,2.183333333,7.333333333,1.9,6,16.98333333,0,0,1
2015-10-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,4,14,31,37,30,39,25,137,162,3.833333333,6.916666667,0.0,129,15.05,0,0,1
2015-10-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5,6,37,23,22,20,14,102,116,2.175,6.833333333,0.0,142,13.70833333,0,0,1
2015-10-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,4,12,35,37,57,16,21,145,166,1.975,7.166666667,0.0,131,14.15833333,0,0,1
2015-10-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,18,61,44,53,33,22,191,213,2.4,7.307692308,0.0,38,11.89230769,0,1,0
2015-10-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,6,7,38,27,40,25,16,130,146,2.685714286,5.571428571,0.0,226,11.76428571,0,1,0
2015-10-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,4,30,27,34,4,11,95,106,2.508333333,4.666666667,0.0,372,10.5,0,0,1
2015-10-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,9,36,35,35,2,16,108,124,2.166666667,7.833333333,0.0,10,8.733333333,0,0,1
2015-10-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,6,8,35,19,42,12,17,108,125,2.316666667,7.666666667,0.0,26,4.966666667,0,0,1
2015-10-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,11,29,24,36,20,17,109,126,3.1,7.916666667,0.0,0,4.383333333,0,0,1
2015-10-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5,6,55,35,39,21,14,150,164,2.15,8.0,0.2,0,5.658333333,0,0,1
2015-10-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,7,19,76,58,52,46,31,232,263,1.469230769,7.615384615,0.6,0,6.946153846,0,1,0
2015-10-18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,5,15,29,16,21,7,81,88,1.285714286,7.928571429,0.0,0,6.964285714,0,1,0
2015-10-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,4,10,47,21,31,6,20,105,125,1.283333333,7.25,0.0,100,8.291666667,0,0,1
2015-10-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,33,19,22,13,4,87,91,1.6,7.916666667,0.2,0,7.833333333,0,0,1
2015-10-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,5,6,34,29,26,13,15,102,117,1.4,6.833333333,0.0,117,10.19166667,0,0,1
2015-10-22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,11,32,30,45,14,18,121,139,2.125,7.75,0.1,32,11.025,0,0,1
2015-10-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,7,10,33,56,33,32,22,154,176,1.366666667,7.916666667,0.0,0,11.68333333,0,0,1
2015-10-24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,6,50,37,47,39,14,173,187,2.184615385,4.307692308,0.0,306,14.72307692,0,1,0
2015-10-25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,10,28,26,27,13,17,94,111,2.178571429,7.214285714,0.0,28,12.39285714,0,1,0
2015-10-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,27,19,28,16,8,90,98,3.15,1.333333333,0.0,405,11.03333333,0,0,1
2015-10-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,4,35,27,26,13,12,101,113,2.25,3.666666667,0.0,103,8.258333333,0,0,1
2015-10-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,9,34,28,34,21,14,117,131,1.866666667,4.583333333,0.0,120,9.05,0,0,1
2015-10-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,9,34,16,25,20,17,95,112,1.833333333,7.666666667,0.0,2,11.85,0,0,1
2015-10-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,6,17,39,21,30,30,26,120,146,3.891666667,8.0,0.0,0,10.39166667,0,0,1
2015-10-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,2,13,64,51,31,57,21,203,224,2.876923077,3.846153846,0.0,52,8.976923077,0,1,0
2015-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,11,50,30,1,21,14,102,116,1.364285714,5.714285714,0.0,136,6.0,1,1,0
2015-11-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,13,26,38,1,28,16,93,109,1.116666667,8.0,0.0,0,4.366666667,0,0,1
2015-11-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,8,47,30,32,32,10,141,151,1.65,8.0,0.0,0,3.466666667,0,0,1
2015-11-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,13,38,31,14,38,16,121,137,1.808333333,2.166666667,0.0,362,14.64166667,0,0,1
2015-11-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,11,47,32,42,24,20,145,165,1.816666667,0.666666667,0.0,405,14.7,0,0,1
2015-11-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,6,9,50,40,44,32,18,166,184,1.941666667,6.916666667,0.0,44,16.0,0,0,1
2015-11-07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,45,25,6,20,4,96,100,1.907692308,5.615384615,0.0,46,17.33846154,0,1,0
